run_id,dataset,trans_rmse,trans_mean,trans_median,trans_std,trans_max,rot_rmse,rot_mean,rot_median,rot_std,rot_max
kf_dataset-V103_stereo_imu,V103,1.342632481364753,0.8192542852341497,0.48193194518269794,1.0637125533437857,7.434756367553202,51.86278499334709,35.85809441605337,25.52113565099757,37.469261163192826,178.60615512599642
kf_dataset-V103_stereo_imu,V103,1.3249391059209854,0.77994802447269,0.42841317034972354,1.0710484179157582,8.22204566256093,46.80266415170419,31.526384483892112,18.322369818279117,34.59156621303845,170.10457830150963
kf_dataset-V103_stereo_imu,V103,1.2978985458200365,0.8552914092668712,0.47835930991381087,0.9762260191554284,5.768055232429647,51.36602345824252,35.29661749684028,19.807704543624947,37.31778609717448,142.6458930982249
kf_dataset-V103_stereo_imu,V103,1.2452053057308843,0.8296745994330931,0.5005411153954724,0.9285344971921513,5.528421148245962,45.47419503529718,31.57930423290928,22.308813362721807,32.72078786144374,179.89374288611296
kf_dataset-V103_stereo_imu,V103,1.4088360137041402,0.8531309341760909,0.49807849903848156,1.1211541029945893,8.1460034667472,45.84323482844398,32.93746795379897,21.54435662742935,31.88613153595658,138.07585302031652
kf_dataset-V103_stereo_imu,V103,1.2626691837460162,0.8360329918747682,0.4529055911495579,0.9462464288327618,4.724532872987944,48.21694821686366,33.745923770561184,20.531669540919893,34.439609815141424,163.14989824316888
kf_dataset-V103_stereo_imu,V103,1.3952802030850595,0.8606220261181017,0.502479807305044,1.098242492931984,8.107570685016778,48.4537520761129,33.254729382144276,18.81263792083667,35.24044642131772,169.60973606398852
kf_dataset-V103_stereo_imu,V103,1.434166879616904,0.8364892340425649,0.43431278512792876,1.1649551063972257,8.207063704494097,46.04110187123946,32.39806117312789,22.063070889623482,32.713127238772394,174.39723851453974
kf_dataset-V201_stereo_imu,V201,0.8534170656864892,0.570970316753848,0.32596042290241833,0.6342819447146102,3.5289289265130783,49.637245209407396,28.02566506284468,7.535225127445999,40.96850265465025,157.89219664635223
kf_dataset-V201_stereo_imu,V201,0.7730656946602159,0.525869497911672,0.3011602977148574,0.5666496619840236,2.644840437143343,49.205857473912964,26.75889605610455,7.704068310557472,41.293799675031465,175.84242959683684
kf_dataset-V201_stereo_imu,V201,0.7386090122149435,0.5431599492812733,0.4382325774245458,0.5005202717392163,2.2834040420249537,48.377604683733416,27.547872465276953,6.663898843268203,39.76817015619932,152.16021256503512
kf_dataset-V201_stereo_imu,V201,0.7858645005604588,0.6204598980249102,0.437750004284037,0.48229921022541294,1.9655001084261685,55.8269986387381,34.222393565720104,11.2625293178904,44.10761335237519,161.4744173508811
kf_dataset-V201_stereo_imu,V201,1.1553315135722924,0.786212267227361,0.4297281035581254,0.8465584310102028,4.03951761575094,59.903983870584185,35.689842424050376,11.261633535512086,48.111562345382886,171.8729509130304
kf_dataset-V201_stereo_imu,V201,0.8392358412777351,0.5480885485691755,0.3355771232884357,0.6355436572041941,3.7110822285943765,47.04382303517987,26.12489379917156,7.777743332247459,39.12302659237047,175.68528821460552
kf_dataset-V201_stereo_imu,V201,0.8559368595371591,0.6166427108742565,0.4407616909031863,0.5936157634699257,2.489186856512869,51.695749783096986,28.592754045426684,7.63185490923637,43.06860761313635,162.95190794457213
kf_dataset-V201_stereo_imu,V201,1.0028530285317676,0.6860068485871094,0.43849212622641176,0.7315113126445282,3.9490014258288215,56.09157573515135,32.48958511652918,9.35771095163517,45.72408257590332,174.12837796827856
kf_dataset-V201_stereo_imu,V201,0.732935319480927,0.5078402549197486,0.3611283278131231,0.5284812750000262,2.934257477043818,48.588271920598295,28.167751650424165,10.60584959778931,39.59037680030372,153.75522891701556
kf_dataset-V201_stereo_imu,V201,1.0918025327632126,0.7727082166714809,0.45343326584083754,0.7713331202771898,3.2581350772560205,47.55913337721295,29.404483746533018,12.518097384919178,37.379773985290576,144.87496080297706
kf_dataset-V202_stereo_imu,V202,1.5219926124883787,1.0441682157079435,0.5842212508240946,1.1073275259716475,5.213771021034409,63.98351066087211,42.71567798192835,19.934283023170927,47.636755672842966,176.26864208954686
kf_dataset-V202_stereo_imu,V202,1.4171325755333921,0.950676449823325,0.5295625235271407,1.050941970038891,5.4211422590615035,63.969927685708434,42.4646436066937,22.687260632695722,47.84250925141005,172.57735722249382
kf_dataset-V202_stereo_imu,V202,1.5546978139533911,1.0416261478719404,0.658256702410544,1.1541664787979744,4.993806203492716,65.30753358740195,45.702634861456666,28.058042100321757,46.651292693664985,170.40849611121232
kf_dataset-V202_stereo_imu,V202,1.639423899057675,1.0973842779653487,0.545889304556066,1.2179730979278403,5.28325351800152,64.44038275572218,43.40732535030024,21.480990467669955,47.62737695524664,175.38902536296715
kf_dataset-V202_stereo_imu,V202,1.823720454554241,1.1939255184824662,0.5370085499326537,1.3785855623340546,6.790435462400108,65.62327362512382,44.00574555457338,27.102289638417005,48.68170497696252,174.74580081594996
kf_dataset-V202_stereo_imu,V202,1.4465678912142415,0.9927344822621068,0.6537387681007725,1.0521582160586895,4.856449410899586,60.60598687948242,42.4310941800697,27.030206422536548,43.27456403382999,170.38116777577974
kf_dataset-V202_stereo_imu,V202,1.6793645300863915,1.0243742889618879,0.4299004261116268,1.330760136548324,7.551073067906434,59.04254787236925,38.46777166549305,21.09087569357726,44.79121568290489,167.0133497148076
kf_dataset-V202_stereo_imu,V202,1.646131210420011,1.0498340607361587,0.5806636773607443,1.267910251885786,7.399751651952024,67.22429505087683,45.595199257266344,25.719075214868255,49.398215046472295,177.43189690241272
kf_dataset-V202_stereo_imu,V202,1.5188731218691216,1.0422222353170976,0.5153128899965169,1.1048748221165527,5.505079438066676,68.3422602776113,45.84460780111296,28.740589625093858,50.684676929175545,179.21887901426683
kf_dataset-V202_stereo_imu,V202,1.4836806019794007,1.0877906614762274,0.7593409167966925,1.0089695760998285,4.644402757225128,66.15352913967844,45.39402926994818,27.91625242565737,48.1214247947146,172.985460516273
kf_dataset-V203_stereo_imu,V203,0.8817886659529469,0.5593324907820371,0.31078941128586207,0.6816879169815467,4.42906617194436,41.22327755205107,26.14461908567653,16.655327912989588,31.87189208375172,163.73965143531353
kf_dataset-V203_stereo_imu,V203,1.028129743458308,0.6299081511915882,0.30209520359620595,0.8125678374425376,5.782986955826854,44.11533727533958,27.864257019158188,16.872373361167114,34.201552065472974,164.85263281986792
kf_dataset-V203_stereo_imu,V203,0.7853403290417176,0.48199874013225236,0.29110658730283706,0.6200295532716765,4.234087202044813,38.525964700537294,24.04728900774999,15.310157239564981,30.099465900324407,175.155419135605
kf_dataset-V203_stereo_imu,V203,0.9699819166918985,0.6159086563860858,0.3844846460593646,0.7493473464942513,4.987910196867755,48.36458475786134,29.361588206596675,15.322308754693445,38.43215056156233,176.00972099463573
kf_dataset-V203_stereo_imu,V203,0.9999965307647525,0.6318070891819939,0.36724019213657316,0.7751211928472325,5.406258232890015,45.481751894630754,28.248706004965417,13.714182545789665,35.64548168351466,158.6914197975705
kf_dataset-V203_stereo_imu,V203,0.9604454565935084,0.6089256012255578,0.34476282619787524,0.742741601947276,3.6078521593190995,45.61225226340315,27.45208262867222,14.334575688514867,36.426099377903185,175.71574929851232
kf_dataset-V203_stereo_imu,V203,1.1651505661116275,0.7047663006198313,0.4170560879926085,0.9278363558413106,6.46185867269602,47.21598647980105,29.460352432407575,17.15447714912581,36.897655939356,178.9942101070233
kf_dataset-V203_stereo_imu,V203,0.9011120467776317,0.5774771398532207,0.3650882694214528,0.6917536221767953,5.386378997183602,40.40080754583514,25.58286419963415,15.213497209763622,31.268871257189424,164.40069219888085
kf_dataset-V203_stereo_imu,V203,0.9414673823657919,0.5818335493525438,0.33192374375100114,0.7401557625976557,5.767948773303864,43.290565801329784,26.919234746828703,15.462581931842745,33.90321353565755,164.73886887496232
kf_dataset-V203_stereo_imu,V203,1.0314084496087454,0.6233609991770133,0.3494243637479425,0.8217204236413693,5.758066225589456,46.127250349741914,29.332818554688618,17.22662869574618,35.59928342629217,176.4670251047345
kf_dataset-MH01_stereo_imu,MH01,1.6056289209837666,1.0663548445216247,0.5956447163748639,1.2003880945197496,6.181949888969747,27.775176300348985,16.091600263204047,7.203077638268439,22.638922666167648,111.770825724673
kf_dataset-MH01_stereo_imu,MH01,1.4628135598095922,0.9658971763738516,0.6088362948071045,1.0985746016706524,6.393704797573191,33.94745291780362,16.668429041570644,6.224239796155442,29.573519115800504,172.3539433522058
kf_dataset-MH01_stereo_imu,MH01,1.5404642937542248,0.9372013786318056,0.5303911317106691,1.2225726220647775,7.759028282227531,25.80655366989017,14.146297025285293,4.855745167857562,21.583801629678835,112.97159224489154
kf_dataset-MH01_stereo_imu,MH01,1.4929618355478704,0.9840936291425484,0.6028184028591963,1.1227175831363445,4.935321647899348,30.06392838804434,15.589748914588707,7.071834236475246,25.70602106319721,175.8908495587933
kf_dataset-MH01_stereo_imu,MH01,1.4536369611581534,0.9357449724908118,0.479550412692794,1.112403596408822,4.792595144592004,26.17110206202665,13.609191365246218,4.427755428998919,22.35433947861407,113.43091680714004
kf_dataset-MH01_stereo_imu,MH01,1.4297162619292239,0.9500486266872139,0.5865361605645604,1.068408253690794,5.202622337974222,26.930505199955416,14.262156534232073,5.140243536408931,22.843883236391466,107.03087352221819
kf_dataset-MH01_stereo_imu,MH01,1.4069435387607978,0.9588198699989993,0.583051402912379,1.0296380811507795,4.912639593839367,29.49306110772368,16.002537396204165,5.385573550275724,24.774169015065077,116.72310636936591
kf_dataset-MH01_stereo_imu,MH01,1.3807349078774063,0.9314905176332196,0.6206973063720145,1.019192965728584,4.58469741137475,31.597733481647722,15.380138532040865,5.147289459329253,27.601958262276852,151.82926687036345
kf_dataset-MH01_stereo_imu,MH01,1.5599515410860973,0.9997313584313616,0.6462922755326831,1.1974915538348798,7.865492981615161,26.09683476384399,15.04192476348795,6.258522010389145,21.325695395483454,106.51942871944485
kf_dataset-MH01_stereo_imu,MH01,1.5348929787705015,0.9449316788903535,0.5431745442525868,1.2095456082795888,7.419622013250445,29.060508975003827,14.530100816333515,5.033703540262693,25.167227740723884,173.65165033991124
kf_dataset-MH02_stereo_imu,MH02,1.173357399265992,0.7669069317766846,0.45656455166751053,0.8880435487098163,4.44751967321129,20.45287041492976,11.11198734936403,4.138790970165205,17.171011774426187,105.6517508866143
kf_dataset-MH02_stereo_imu,MH02,1.1631442948289359,0.7964949912260983,0.5326597838421437,0.8476440169934785,3.950098790758993,24.54067063809553,11.860588580275513,4.232055788449765,21.484202426362547,110.2800074008601
kf_dataset-MH02_stereo_imu,MH02,1.231524781367825,0.7892398396874585,0.45633321697874646,0.945385510029207,5.415573176752727,22.973350785594654,11.31064776699013,3.583419648130283,19.99610195535779,109.08963772469467
kf_dataset-MH02_stereo_imu,MH02,1.3075740361504176,0.8784155925824334,0.541580610450734,0.9685741617051044,4.737374463213358,22.82991077671135,11.886517078600045,4.3974639284936154,19.491422159830986,108.55029737036269
kf_dataset-MH02_stereo_imu,MH02,1.1240115550359533,0.7531294786370202,0.5137962335209121,0.8343847818975801,4.302311355298528,23.28687047198436,11.37014965937136,4.330734647911426,20.322353040493972,134.62982233380305
kf_dataset-MH02_stereo_imu,MH02,1.0406685224899574,0.7398082878985083,0.49600062544784096,0.7318979921123633,3.61554230779672,22.652597911975608,10.63551190628325,3.614122675520603,20.000651955697563,113.34564697059282
kf_dataset-MH02_stereo_imu,MH02,1.1457934795209554,0.7664474464431676,0.4542531762796919,0.851704766661245,5.009483533669164,22.520442344646757,11.338721577529682,3.9390169867931375,19.45774181105869,118.3417627118549
kf_dataset-MH02_stereo_imu,MH02,1.2613991871522527,0.8512518533527869,0.4642206997407588,0.9308588461801335,3.5597793366100086,21.763867674897874,11.93581585716696,4.325871373032573,18.19896249774328,98.64884529719332
kf_dataset-MH02_stereo_imu,MH02,1.0656396671747945,0.7245543318185432,0.45304809437219373,0.7814146917606499,4.066441288283284,22.10086885777107,11.0025662744822,4.4788373899619005,19.16747087239268,132.34116515704102
kf_dataset-MH02_stereo_imu,MH02,1.1116558708838917,0.7537158504588676,0.4577188259391392,0.8171237311678627,4.604167616717874,22.71521000780626,11.326228036343869,4.252379933176072,19.690031085995773,102.60499928414646
